path	operation	sha256_before	sha256_after	mode_before	mode_after	uid	gid	reason
/usr/resource/litegui/theme1/boot_animation	add				drwxr-xr-x	0	0	Directory required by ported custom artwork
/usr/resource/litegui/theme1/boot_animation/en	add				drwxr-xr-x	0	0	Directory required by ported custom artwork
/usr/resource/litegui/theme1/boot_animation/en/0.png	add		be03b53d05a50e5e52980f2fd4eca2b5e8b94677ac157b052cd49645f00e0f0e		-rw-r--r--	0	0	Port existing custom artwork: boot_animation/en; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/bt/bt_icon.png	modify	59a78ce4cc541fd22cd722763fea9b6d6a4d86476d9ae0bdfe89f160708c8a97	4482a5ee907901474d525cde90772abf9bc1060868ac027db49d25cae8f59a07	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: bt; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/album.png	modify	55c20936da36d5b08769186c6c0aad945fa1099332b34f3b5346eb7b991422dd	a472b7cef5df339f8e59ae0436a21ff5d53e6e27a233348d0520a34b95b90535	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/album_artist.png	modify	8ee2891ccae9036ebca519ec4b1d314d53f24422aeeaba7af4965333cf49e9de	793bd427020aaff4025bae73642df3c1e5ecf3b471e58358e2d0c94787ee8413	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/album_artist_s.png	modify	97acea464726359d3a54aefa1c2c30642c30d2265a46d48df70e00ffd2d15ef1	793bd427020aaff4025bae73642df3c1e5ecf3b471e58358e2d0c94787ee8413	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/album_s.png	modify	a3f3181fd145f23324dc60777d223aabd93e19a3525ce3a4c06ea2de6a61585a	a472b7cef5df339f8e59ae0436a21ff5d53e6e27a233348d0520a34b95b90535	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/all.png	modify	e2a68f8f34115e7553bd36de96ceef4e32c3b8225b524531e57c5f3655579a8c	ad8bff08b085b1d92e4e593bef28660d0a7aa22152129794846f97442b72d05f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/all_s.png	modify	9bcd3b215a8d935a4e04e964cf7d6f0b4c282ecda62c433382b6ee9e12db0ee6	ad8bff08b085b1d92e4e593bef28660d0a7aa22152129794846f97442b72d05f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/artist.png	modify	e8611e33d521710bc0ae798464fca2b0755b649230ae0fffb43231778e3285fe	4d76b438941e7790a3ac1694c3f18bd49c28b954ab139f07ae3f27c41ecd31ad	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/artist_s.png	modify	01873140f5ca2105eec07a1bb95a554fc798e102cec77152e087caac416dcd06	4d76b438941e7790a3ac1694c3f18bd49c28b954ab139f07ae3f27c41ecd31ad	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/explorer.png	modify	f34ee5a2c98c33a506b33e0911917e9e4fff13bfd67c45ecf5be8f0798fcc2c5	02736a2455ee3bdcdeed74788dd08074d832ddfe7bfdd2aaec1c4a58771bde38	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/explorer_s.png	modify	0fdb3078522a985e9649ca238ec4d0577c6d26f88ef11a51a6c89a93605d9e96	02736a2455ee3bdcdeed74788dd08074d832ddfe7bfdd2aaec1c4a58771bde38	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/genre.png	modify	5c2f00e793b6cef518afe44af0257961b702769ba07e4671429eddc9bca88d52	6eea0bee60f686165cd060cdf563ab6fd340038399e3e102dfb820564541b952	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/genre_s.png	modify	d34872fdcb51f2e3acd38158aa03201f52cdb99484b3c32056c5bb90f261c662	6eea0bee60f686165cd060cdf563ab6fd340038399e3e102dfb820564541b952	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/item.png	modify	5fecd4d1bbc3ccd855f82e557a256dbd8459ff8d15299884c06ddfc88ae67a4b	b8b05288febcb9cec777fef00ce3e9ea21807650f288472201dd47bc471c909e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/category/item_s.png	modify	6f23331b9422c1e6e456c2ead2a76be1f7c45c38158d6c325b90a32ea41c1a38	40670b514c5f47af505de760f3ebfb1bd2a60308d454ff6a5283929c57dd3eee	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: category; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/charge/battery.png	modify	bea7aaeb323e44a9b3a5779d4875bd6e9a5aeabfba598aeebf50eab0ff1cff92	9a5e1d1d01f7fb1537cb6ddc447f4368891bc5507198e354ce4f84a39df01ced	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: charge; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/charge/battery_bg.png	modify	6d2a478dd9343c2ee344c7d92d5f1f82738fdbf25221a6cdbdaeb00d11aca6c6	ce4710fdb02f965ebcaabc80677cf91deeb093dbf4199cf40e3d838f20e61135	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: charge; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/charge/charge.png	modify	16724071f45dc78f89c106a94afb82c0a78c3c6e01e7544072ea23cb7bb3ff95	ce3b7039e79b8040ebdf305fd755d1c337e1e9013a8a158a1fef2414b2da079f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: charge; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/clock/colon.png	modify	b00c8bd72c4e2a0b1a2e44137d50dc8332e84935a646ad98eb667851944167fb	c42b3501c7d70a2f01bb1f6cc8dcdcac7e40bbea0cbcd9c7b1ec830126227b8f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: clock; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/clock/hour.png	modify	18204da7b0989accfcda354916e7755f2603358405084183c432391e0dfdf467	ecdef2a46f04fd7fbc10b4de0a1efe652addba37146136e1c361982c002ed38c	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: clock; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/clock/minute.png	modify	12baf8c7b0b583632d067349ddfddb4b50fe64ade7d3de5ddd70f2d572897591	d334cc35ffc5bc1f2e3b3190e44b8e19c2ffe4e1afd32d4c7d325faab70e8241	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: clock; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/dac/dac.png	modify	129b054ab882701ea95aa5cc82080ce160e75d04ab0beaa499b0624a64b58808	a0c9c1bb01f34c53f283613e42d1dd39dc91b87527984cd955c063b9da80c0bf	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: dac; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/eq/slider.png	modify	37f15f2a589baab01b832b1996ca2161584807dc5d0dde3d2d540f4dd7b2397a	e085669ef3d12112f015855a0b045365e4e6667384156557e8ba317f92e68582	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: eq; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/eq/slider_s.png	modify	92d9055ade08f380b25ad3ef8de53f587e26c835837f84b3398c09282935561a	8011617b619f01670b73a2e601fcae2cdb13664f4b0d9a3c46cf9480e9a93686	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: eq; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/0.png	modify	9c68b58897ffcb9fe29041b6b4f38c740fd9dd2cf44b83de721af0173cbd0005	bfd0be65989d9970fd860cf18ff41aefe686304107330b12c60988d7bc909a33	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/1.png	modify	b34c8d350ff478f885d8fd275d7b727aebc92067a10babe05a6933ddaa99011a	9dc55643634e93c1aa8995264a46653f2166b012fa6f4443f8800c277c81cefa	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/2.png	modify	b7c87909416c79650958801cbf8b9e5b928f7ce01cae88a69c5669fc2c0f8a56	751829e4b696ca6de7f6c807640f44b1cc72dbc6b2a15ee201e8e0b5d03afcbe	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/3.png	modify	fbd59b35aa7be29f539146db4c23213970a4eaac5a4b0581e0eb521a3f2b9bde	f419e80acbbe346a2304af6942b8d895db286fb3c101075397a81fbb1fa631cf	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/4.png	modify	48362bba6b13fb8a5e0962ac17c50687c4a8e17e744adc2655b19dc0804c2a71	2d99a80694f01191ef8098c8176d2fc6298ecb2fd715b476684b7aafc3b9cb42	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/5.png	modify	eda5b1260a7e578bd71c7804bd81f32c9f5d9bd6253c80466bfd808f51dc7895	721861bb6716eb09e6d57871c26e46694442e95e3e7afd640616a731ef007a23	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/6.png	modify	6a160e53ab3749bf6d7edb1c3fc8450336e0d9c7071f74e3fc062f7920d8a891	d3f3730d61f3e09840459ceac3860ee157c70ac9c3d48964138fc44350348e25	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/7.png	modify	d395dd86c3ace32b42072dd392d5facb233a468f10b02acdb9b878bb33f4ca84	79037dcca0cc7e1884799a80896aad77f5db13e9627e2aaf7a3b74f8796ded72	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/8.png	modify	670eed619222c1993642a9edcc3d9b94b30b467bb052e74d5464e3b41c7b62a2	21b3f1f144f4e6499e2e7d4896311915f7f2cbe1333836dee1d4c20521edf043	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/9.png	modify	b3457e7b0134b9d76e37b59b95e76d094df187184d9544f90903069c0e953ede	1f378c8c7c4352f88d64c7af6362e57c1892d6283faa93a5840c80812454679c	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/abc_l.png	modify	90fc8787ca5426cba1254ce32da14edbed866aca3864e6f84bba4520887c43ee	c3504375aa48afdf231d596e9d78809c283588a28cf1ce91bbcdcb8274d17b59	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/abc_u.png	modify	bfb4237725fc12a01e38fdca83804d7a7a7a2c5594aa388d7ed905ea17f6df40	828fc6aea5aa3a43479eebf586d423ae6c9e341d23daa00129d25b4e934667dd	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/char.png	modify	d9a800d7f1d2a1f9ab0ec192db03fb049890d3505933107b3afee0caadf0dac2	828fc6aea5aa3a43479eebf586d423ae6c9e341d23daa00129d25b4e934667dd	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/char_l.png	modify	30ba89be369a59bbb4283b888e6c97e5c62d040e80eaafdee6dd7c1f1cb4f86b	dbbec90a44cbda9bba0a617995107f29ea520984248356dc7348cd7c6e71337e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/char_u.png	modify	30ba89be369a59bbb4283b888e6c97e5c62d040e80eaafdee6dd7c1f1cb4f86b	dbbec90a44cbda9bba0a617995107f29ea520984248356dc7348cd7c6e71337e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/cursor.png	modify	99344a379049016260719c1ec90971c6ca1c752c4bf3823425cee6a36126b389	203e9020d0fa0a77a48bfdb75ed7e4577394d72bdb793ce25ea89829217dbacf	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/def_l.png	modify	690a720d3dd75255f5adeedde40715ae564c8f598ccb1a3bb6f2c9bbe280167d	de57442a15c78ce7f394dcc77300a059b2df21e09f3c645114bf058781a2654e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/def_u.png	modify	be655bbd538279e90d46adeddd60d09dd437ba60f29b85a323179fcc29c50b98	29d638cbb56bff1f2b81d3a96c37fd0d8f9c5910c0d361eaeaa9b32461d9452f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/del.png	modify	d255a11b6e40d316676f3188ae46ba809fdeb3a9811e5482d2590c3150b2c180	915604fc45c633f1bc2de25dcca2b25640cac4c15578076425849fbb5768e5f3	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/enter.png	modify	73e1904932aafec9857e519331bda74637098423ee4269bc469c2e117b91de52	d520b279c40e7abf861b4a49cdb756753641dfec47aa3b62c7053841ae6d25ea	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/ghi_l.png	modify	2ed312ad3998ea60820ae33ef2b37e0b16fd35048d2feaf1f82c42c9e56f3c55	2278cba30feb9ae20181257d76c7bf71118a1660b49079bb216c0bdc903a0a17	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/ghi_u.png	modify	f920234995bf6b5d616ecafd8ceeec0c1fd64431ae41b396bda37d1fa1f19698	e648c7e6a1ea1eca71862d892f3e9af27e441f66f4e72acb6fa99b53c409b70f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/jkl_l.png	modify	cf6a6c04fc39d758eae33852cf0a67937b192847885d3300a6ae04e5ea483054	163bb1dccecbb035944a06fe55b15c4ed5b4be9761ab5471c9a63e7eb09a1a21	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/jkl_u.png	modify	6dcd84e468c3f9c58ad3a7931a638dbbbc3d1dd7db50e9a640c1496b3d8ff411	f2f3aecad1ed8f4707df4581868abcb2b1b7cc300edb71637fbfca3f7fd1354b	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/left.png	modify	e4feaecb6aeff2155dbbcea45d18285f9f98edbbb03262df82e38596c5bc5ceb	82c911299bbb96b66eada3dc0fdeb13c07ce17830153a26d33c8e61946d3db86	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/lower.png	modify	eb35112a96bd01bb20d69adb9689d4ad5e1e6726aba68fc1bbca2fafd45ca5b6	e6ba142510b263b30d4ce5af981896b39a2ebfc118248e08c86807b4b2bd3559	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/mno_l.png	modify	fd0319e3ab5bd3ae94a8f69a7e5e9aa2e7398700bfcb62ae8eab1cd727dbf321	59b9265f8d684f39f4e5073753c2f0c3d9eb5daceec713fa88423189f1142c42	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/mno_u.png	modify	7d6c23414e57343e16fc7347a4a786c98964a743cabcdf77f903afb549917346	e04699b8ded8aaa3b49e466da022a69f99fca3f121db25a9908f784658bf5dab	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/num.png	modify	98cc71fa87555273aeb6502a73ee055d624f5da57a4f8d013764d427a465a328	81dc61981e7080576b680fd6c7c4aa895dc8cfb3958999d2363d01b54b43a095	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/num_more.png	modify	d125a5eda3919e68936597e5e122eacca74a92bcf95e114cb488878bd003bcb5	645465ae37095f6993cf716fee5c1f5f3ffba4d610e13513161552f6a9b7c43c	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/pqrs_l.png	modify	5059083b422f7618c5a0af67cf07d1a774491633729c39add1b089f700ecf67a	a38718609e277930102c60d36ca217408fd68c0b387e3b9a129eb8570fa79aab	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/pqrs_u.png	modify	1fed54d63b46fa10efc0c3b9defe6f8b450ff7a09e03546f90c315760e62a0dd	7084d11cd225924ee87252054b7d075a41c6029e42e20cd526cc5635d3ede993	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/psk_hide.png	modify	e0ab70c1cc4d1ed3d8ed4b25800d2eda7c899ea99fe8d36d50b14d071a6350ca	920abea3934dc3952a8a7a22f4b7585fe20bd070a2068412befb99c9ee35c39f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/psk_show.png	modify	86514b40b2b272c8634f82f331bdf4df6de5728b874215f0dbf6649d7cea358a	083ea0d62f6fb0400bf17fec8a21739e5d345544061ed3cb0b991529b4a1177a	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/right.png	modify	74dd82bf9f7a04aebaf738ea63d0cab67bf75bbf9baeef5a4fe0b29d80d6e53e	22adb6123aa6c06d8f14784e7ff9728734f4bbc00fd7e6a12bbb312fbb62ce3f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/0.png	modify	1402a20f92b5f9ab9b8727b1bec116a48abcde0e542ce7fa8dbb26bdc8ce2a65	ceb61926f6f372d7d7194a76be90693aa120b0b505fa168d11309354261a72fe	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/1.png	modify	650ae83c6cdef022f0ce5c648ec9a72eacebd1e70aca1f8e5c3a1389075e7fc7	695a494248516819d157791c23f700bbfe0e354c41ba24e1755e6c4ef274468e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/2.png	modify	1cc79fd153f83f882504fadb70d61589e106d851f167c361145552f734dc75cd	a8d59b4c3e83dc48adbee5aac890eb7abf66fdac32edcebffe1e4795320a272a	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/3.png	modify	a4e65748607eb639b8a87e10a8afd97bbb9e56c829c4e38dccde78ef2da731cd	1c024c24c0f67a354e58e20a344bf5c592676b1d0947746a227e004e4ad831d1	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/4.png	modify	dfe57c552918e488d7071e177b3eddeae321a211201adf2cd8945334c192f5da	8720adcb0e8adfee49dd6e51c0c3d6c3ea0a96553e7b102f9963fbdf02282393	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/5.png	modify	c9809cb887e8ba46a3c8ed3f76aa8cac77e1e855ca01a3d036015f375617c00f	c2cdfc7d2343a87d37ed5edbde1ee3ede25fe0dd332d1a97b1112b06b3501d11	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/6.png	modify	57c5082151c81b44d316c0c15a9a0a7f669f7764f069e886909ee29e236efe0b	2b7adde1292b2886eef995c984909d80b5ff58f8b08a7c61a5485b001aa6404e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/7.png	modify	ff01a91b8be6ccd5afa1df3903862f62fd4c7fb9a5342c8d029916c3f8028b7b	7b39eca563eb8d7cf91c720950ff790f8d0157afbb6d6e0f7bb027fd812c0a61	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/8.png	modify	3cc0421510be82e9820e43442f481db598b2bceaceef2318ea981220bb73558c	7225764fc4536cad55d82964dc256c077b9e7078cab65cea32d296be55e1781f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/9.png	modify	236e74feb939c052bc4a51781fbaa729098c40b76a4d18f45f16c835b98b68b1	e45c7af237b9e9e265c2614911fecbe16a9452193fa13d4000ca3c305aebd2a9	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/abc_l.png	modify	8f87324c04392596e3e0d33fc955ecc1f00e6c66abfa6e96ba1e453c4aacb718	e3db1ecb3389d225bc60b382cd61dc7a28a0d3922a28fd95779e4a63d4c60fe7	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/abc_u.png	modify	1a2454509f0ef74382aa2e53e566bd0894cf332fa5ec7168b35342cb2bd1b200	c768d7b15f38e8571978f708657b4cba3f4d7d6164b1f4cacf8192aa614d441c	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/char.png	modify	075f4d8f10220d564ea77f21d7b69a92c66b26c641db068860ad6c0285310ccd	c768d7b15f38e8571978f708657b4cba3f4d7d6164b1f4cacf8192aa614d441c	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/char_l.png	modify	f7357b6d373ae26cd817a2000711da0444a99bb83df7a4617671a99bf08a5959	a095eb4e11ff92c538f2c89211023ef7bff1f9cfe8241000f969d87944b5d410	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/char_u.png	modify	f7357b6d373ae26cd817a2000711da0444a99bb83df7a4617671a99bf08a5959	a095eb4e11ff92c538f2c89211023ef7bff1f9cfe8241000f969d87944b5d410	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/def_l.png	modify	cc45a67e1f1c69b3115ea6c559461d5c2e4e7cc400c473cd51a108d943d1a4a9	0ebdfe4889489cdc623f30fa1e314863ec91bd0415dc3e071edefe1883d1e70e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/def_u.png	modify	12b046f4e69e92bedef2dc1b39470596203594ec8d1374a0bb84107970d75e60	09cd3c1fde65fbba68864dc43745ad1195264810e2b929d8eb4085726e5acf0e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/del.png	modify	6f63e1e0834dfc52bbfe8acf3c012835484ec8c6f3bba55da1e5e8ef7cfacd04	ef63bd9c388e1757622b7b0d8f30b498d3c2aa02482dba8d313cad9897d51e2e	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
/usr/resource/litegui/theme1/keyboard/select/enter.png	modify	e43850f9fe2851fca9d01329cd5743a782817ff7084a089212cb51bba559be93	5d030da3c4d6b807862e0005263bab589de19f74f151561845e388ee7454506f	-rwxrwxr-x	-rwxrwxr-x	0	0	Port existing custom artwork: keyboard/select; stock 1.3 content at this path has no intervening vendor change
